,Year,Week,Home,Away,ScoreDiff,RushYdsScoredDiff,PassYdsScoredDiff,PuntAvgScoredDiff,PenAvgScoredDiff,SackAvgScoredDiff,RushYdsAllowedDiff,PassYdsAllowedDiff,PuntAvgAllowedDiff,PenAvgAllowedDiff,SackAvgAllowedDiff,TurnoverDiffDiff,Win
691,2012,8,DAL,NYG,-5,-19.119047619047592,-17.619047619047592,2.69047619047619,-1.3095238095238102,-0.4285714285714284,-21.42857142857143,-65.95238095238096,-0.3095238095238102,-0.16666666666666785,0.6428571428571429,-2.4523809523809526,0
692,2012,8,DEN,NO,20,17.666666666666643,-43.0,-9.666666666666657,-1.0000000000000018,1.1666666666666667,-45.16666666666666,-90.5,5.5,0.16666666666666785,-0.33333333333333326,-0.5,1
693,2012,8,ARI,SF,-21,-86.57142857142858,4.285714285714306,-0.4285714285714306,0.5714285714285712,1.5714285714285718,22.428571428571416,16.142857142857167,0.4285714285714306,0.2857142857142865,2.1428571428571423,0.2857142857142857,0
694,2012,9,SD,KC,18,-52.28571428571429,5.428571428571388,1.142857142857146,-0.5714285714285712,-0.14285714285714257,-45.71428571428571,24.285714285714278,4.285714285714292,-0.8571428571428577,0.4285714285714288,2.2857142857142865,1
695,2012,9,WAS,CAR,-8,54.21428571428572,-13.071428571428555,0.2142857142857153,0.035714285714286476,-1.2321428571428568,-22.30357142857143,84.82142857142856,2.9464285714285694,-0.26785714285714235,-0.3035714285714284,1.4464285714285714,0
697,2012,9,JAC,DET,-17,-10.428571428571416,-145.0,6.0,0.2857142857142847,-1.2857142857142856,23.285714285714292,38.14285714285711,1.0,-1.4285714285714288,1.0,0.7142857142857142,0
698,2012,9,TEN,CHI,-31,-32.75,39.803571428571445,3.7857142857142847,1.4285714285714288,-1.9107142857142856,61.10714285714286,44.14285714285714,-6.964285714285715,0.3392857142857135,-1.696428571428572,-2.0892857142857144,0
700,2012,9,CLE,BAL,-10,-18.0,-22.125,-2.8214285714285694,0.7321428571428577,0.5357142857142858,-11.232142857142861,3.607142857142833,-1.8214285714285694,-1.375,-0.9464285714285721,-0.3392857142857143,0
701,2012,9,HOU,BUF,12,-9.428571428571416,31.85714285714286,9.57142857142857,0.4285714285714288,0.7142857142857149,-93.42857142857143,-47.71428571428572,3.142857142857139,1.4285714285714288,0.1428571428571428,1.8571428571428572,1
702,2012,9,IND,MIA,3,-6.142857142857139,51.85714285714283,-3.4285714285714306,0.7142857142857153,-0.8571428571428572,54.999999999999986,-67.57142857142856,5.0,0.0,0.5714285714285721,-1.1428571428571428,1
703,2012,9,SEA,MIN,10,-1.375,-36.375,0.75,-1.5,0.0,-22.625,2.0,-1.5,0.5,-0.5,0.125,1
704,2012,9,OAK,TB,-10,-24.285714285714292,16.857142857142833,-0.8571428571428541,0.0,-0.2857142857142856,15.42857142857143,-61.85714285714286,-2.142857142857146,1.571428571428573,0.2857142857142856,-1.0,0
705,2012,9,NYG,PIT,-4,15.482142857142861,11.410714285714278,1.6607142857142847,-0.75,0.9107142857142858,21.42857142857143,90.92857142857144,1.5535714285714306,-1.7857142857142865,-1.125,1.4821428571428572,0
706,2012,9,ATL,DAL,6,9.0,-26.571428571428555,-1.5714285714285694,1.2857142857142847,0.8571428571428577,31.571428571428555,29.142857142857167,1.1428571428571388,0.7142857142857153,0.28571428571428603,3.0,1
707,2012,9,NO,PHI,15,-47.0,72.0,5.857142857142861,-0.42857142857142705,0.2857142857142856,57.285714285714306,78.57142857142856,0.2857142857142847,-1.2857142857142847,-1.0,1.2857142857142858,1
710,2012,10,TB,SD,10,24.625,28.5,-6.0,0.5,0.125,-6.5,82.5,-1.875,0.375,-1.125,1.125,1
712,2012,10,NE,BUF,6,7.0,88.5,4.5,1.125,-0.375,-80.5,33.75,3.625,-0.5,0.5,2.5,1
713,2012,10,BAL,OAK,35,30.875,-43.5,2.875,0.5,0.25,15.875,1.25,2.875,-0.375,0.625,1.125,1
714,2012,10,CIN,NYG,18,-13.569444444444443,-3.819444444444457,4.458333333333343,1.6111111111111134,0.09722222222222232,0.5,-25.333333333333314,-3.6805555555555713,0.11111111111111338,1.75,-2.1805555555555554,1
715,2012,10,NO,ATL,4,-17.5,27.25,7.875,0.75,-0.25,48.625,67.125,-5.5,-0.375,-0.375,-1.25,1
716,2012,10,MIN,DET,10,41.69444444444446,-118.5694444444444,5.041666666666657,-1.0694444444444446,0.31944444444444464,10.847222222222229,7.847222222222257,0.7222222222222214,0.5555555555555571,0.6944444444444446,-0.41666666666666663,1
717,2012,10,SEA,NYJ,21,29.763888888888886,-35.80555555555554,3.4722222222222214,-0.5,1.2777777777777777,-38.68055555555556,1.1527777777776578,2.0,2.0972222222222214,-0.5833333333333333,0.013888888888888895,1
718,2012,10,PHI,DAL,-15,48.875,-57.375,-2.0,2.25,-0.625,8.75,22.25,-1.375,1.375,1.625,0.25,0
719,2012,10,SF,STL,0,62.0,-9.875,0.75,0.5,-0.625,-15.875,-55.625,-2.5,-0.5,0.125,0.625,0
721,2012,10,PIT,KC,3,-43.875,53.125,-5.375,2.375,0.0,-37.25,-47.5,2.0,-0.125,0.125,2.5,1
722,2012,11,BUF,MIA,5,40.1111111111111,-4.4444444444444,-7.7777777777777715,-0.7777777777777741,-0.3333333333333335,69.99999999999997,-32.222222222222285,-1.6666666666666785,-0.8888888888888893,-0.4444444444444444,-0.44444444444444453,1
723,2012,11,WAS,PHI,25,38.88888888888886,-30.0,-2.2222222222222214,-0.8888888888888875,-0.11111111111111116,-17.8888888888889,77.7777777777778,4.0,-0.2222222222222241,-0.8888888888888893,2.0,1
725,2012,11,ATL,ARI,4,16.11111111111113,73.33333333333334,-3.0,-0.8888888888888911,-0.666666666666667,3.2222222222222143,42.5555555555554,5.555555555555571,0.0,-2.333333333333335,0.888888888888889,1
726,2012,11,CAR,TB,-6,-15.222222222222229,-16.111111111111057,-2.444444444444443,0.11111111111110805,1.0,32.1111111111111,-88.66666666666671,4.0,0.5555555555555545,1.3333333333333333,-1.6666666666666667,0
727,2012,11,DAL,CLE,3,-3.999999999999986,64.55555555555566,3.33333333333335,-2.4444444444444438,-0.11111111111111072,-27.0,-34.333333333333286,1.0,-0.5555555555555554,0.33333333333333326,-1.1111111111111112,1
728,2012,11,STL,NYJ,-14,5.888888888888914,23.7777777777778,1.6666666666666856,-0.5555555555555571,1.0,-32.666666666666615,26.777777777777942,1.2222222222222072,1.2222222222222214,0.3333333333333335,-0.1111111111111111,0
729,2012,11,NE,IND,35,35.3333333333333,6.4444444444444,-2.666666666666657,0.11111111111111072,-0.1111111111111116,-22.333333333333314,55.111111111111114,-1.1111111111111072,-1.666666666666666,-0.6666666666666663,2.7777777777777777,1
730,2012,11,HOU,JAC,6,58.0,31.777777777777942,-1.444444444444457,-2.8888888888888893,1.6666666666666665,-51.11111111111114,-56.0,-0.5555555555555642,2.0,-1.5555555555555554,1.3333333333333335,1
732,2012,11,OAK,NO,-21,-11.777777777777771,-15.0,-7.3333333333333215,-0.11111111111111072,-0.8888888888888884,-42.999999999999986,-52.22222222222223,0.22222222222222143,1.777777777777776,0.11111111111111116,-0.4444444444444444,0
733,2012,11,DEN,SD,7,-3.2222222222222427,64.66666666666666,-1.8888888888888857,0.33333333333333215,1.888888888888889,14.888888888888872,-15.555555555555515,1.1111111111111072,0.33333333333333304,-1.2222222222222223,-0.2222222222222222,1
734,2012,11,PIT,BAL,-3,0.4444444444444571,-0.33333333333337123,-3.7777777777777786,1.6666666666666625,0.0,-37.44444444444444,-87.11111111111111,-2.0,-0.5555555555555571,0.0,-1.0,0
736,2012,12,DET,HOU,-3,-36.69999999999999,55.5,-3.799999999999997,1.4000000000000004,-0.6000000000000001,27.200000000000003,0.6999999999999886,0.5999999999999943,-0.40000000000000036,0.8,-1.5,0
737,2012,12,DAL,WAS,-7,-83.70000000000002,70.9,4.300000000000004,-0.9000000000000004,0.30000000000000004,12.0,-77.79999999999998,-3.6000000000000014,-0.2999999999999998,0.10000000000000009,-1.9,0
738,2012,12,NYJ,NE,-30,-33.70000000000002,-95.80000000000001,-0.10000000000000142,-1.0999999999999996,-0.30000000000000004,42.39999999999999,-90.4,-0.09999999999999432,-0.5,0.8999999999999999,-1.9,0
739,2012,12,CIN,OAK,24,22.200000000000003,-38.79999999999998,5.300000000000004,0.8000000000000007,1.9,-3.0,-26.200000000000017,-2.200000000000003,-1.6999999999999993,0.3999999999999999,0.5,1
741,2012,12,IND,BUF,7,-30.799999999999983,72.9,1.6000000000000014,0.40000000000000036,-0.2999999999999998,-34.30000000000001,7.0,6.899999999999999,1.6999999999999993,0.6000000000000001,-0.6000000000000001,1
742,2012,12,JAC,TEN,5,-27.099999999999994,-12.900000000000006,-0.19999999999999574,2.4000000000000004,-0.40000000000000013,4.5,11.399999999999977,8.500000000000004,-1.2000000000000002,0.9000000000000001,0.3,1
743,2012,12,KC,DEN,-8,40.400000000000006,-91.69999999999999,3.5,0.7999999999999998,-1.8,35.3,-4.5,-3.8000000000000043,0.6000000000000005,0.8000000000000003,-1.8,0
744,2012,12,CHI,MIN,18,-27.000000000000014,-15.199999999999989,-1.6000000000000014,-1.200000000000001,0.3999999999999999,-15.900000000000006,-14.0,-3.299999999999997,-0.9000000000000004,1.1,1.6,1
745,2012,12,TB,ATL,-1,39.3,-52.099999999999966,-1.3999999999999986,0.0,-0.5999999999999999,-47.900000000000006,95.59999999999997,-5.899999999999999,-0.20000000000000018,-0.7,0.4,0
746,2012,12,MIA,SEA,3,-43.30000000000001,36.30000000000001,-1.1000000000000014,0.39999999999999947,-0.19999999999999973,-4.299999999999997,70.60000000000002,0.19999999999999574,0.1999999999999993,0.10000000000000009,-0.9,1
747,2012,12,SD,BAL,-3,1.2999999999999972,-11.0,-1.0,-2.4000000000000004,-0.19999999999999996,-43.79999999999998,-14.099999999999994,1.2999999999999972,-1.5999999999999996,0.5,-1.5,0
748,2012,12,NO,SF,-10,-70.4,97.09999999999997,2.200000000000003,-0.3000000000000007,-0.09999999999999964,63.10000000000001,122.99999999999997,1.6999999999999957,0.10000000000000053,-1.4,-0.39999999999999997,0
749,2012,12,ARI,STL,-14,-29.80000000000001,-13.400000000000006,-0.19999999999999574,1.0,0.0,6.299999999999997,-20.5,0.3999999999999986,-0.40000000000000036,1.7999999999999998,1.2999999999999998,0
750,2012,12,NYG,GB,28,13.0,8.900000000000006,-2.8999999999999986,-1.200000000000001,-0.7999999999999998,14.299999999999997,13.400000000000006,1.3000000000000043,-0.1999999999999993,-1.9000000000000001,0.40000000000000013,1
751,2012,12,PHI,CAR,-8,15.100000000000009,12.800000000000011,2.6000000000000014,0.8000000000000007,-1.0,1.1999999999999886,-11.600000000000023,-2.700000000000003,-0.09999999999999964,0.6999999999999997,-1.2,0
754,2012,13,GB,MIN,9,-46.54545454545453,56.09090909090909,-0.5454545454545467,-0.18181818181818166,0.8181818181818192,-7.818181818181841,18.636363636363654,-1.8181818181818201,-1.7272727272727275,1.0909090909090913,0.909090909090909,1
755,2012,13,STL,SF,3,-45.45454545454547,10.72727272727272,-1.9090909090909065,-0.8181818181818192,0.18181818181818166,18.636363636363626,43.72727272727272,1.3636363636363669,-0.09090909090909172,-0.2727272727272725,-0.8181818181818181,1
757,2012,13,KC,CAR,6,38.09090909090909,-41.27272727272728,7.36363636363636,-0.3636363636363633,-0.7272727272727273,-0.1818181818182012,-1.0,-3.2727272727272734,0.09090909090909172,-0.36363636363636376,-1.9999999999999996,1
758,2012,13,DET,IND,-2,-7.7272727272727195,34.636363636363626,-1.1818181818181799,1.8181818181818175,0.09090909090909083,1.3636363636363598,-13.090909090909065,-2.18181818181818,-1.6363636363636367,-0.18181818181818254,0.6363636363636364,0
759,2012,13,BUF,JAC,16,59.272727272727266,0.4545454545454959,-7.454545454545453,-2.3636363636363624,1.2727272727272725,12.454545454545467,-41.18181818181816,-3.0909090909090935,0.9090909090909101,-1.4545454545454557,-0.6363636363636364,1
760,2012,13,MIA,NE,-7,-35.45454545454544,-78.45454545454544,2.18181818181818,-0.45454545454545325,0.5454545454545454,-4.818181818181813,-27.909090909090878,0.7272727272727337,1.2727272727272743,0.5454545454545452,-3.090909090909091,0
763,2012,13,BAL,PIT,-3,-1.1818181818181586,9.272727272727252,4.0909090909090935,-0.18181818181817988,0.27272727272727293,37.00000000000003,78.81818181818181,1.6363636363636331,-0.6363636363636367,0.2727272727272734,2.0,0
765,2012,13,SD,CIN,-7,-14.454545454545467,-19.545454545454533,-1.9090909090909065,-1.9999999999999991,-1.0909090909090922,-25.272727272727295,25.909090909090878,4.090909090909086,-0.18181818181818343,0.5454545454545445,-0.36363636363636365,0
767,2012,13,WAS,NYG,1,49.90909090909089,-34.0,-0.2727272727272734,0.09090909090909172,-0.9999999999999998,-24.818181818181813,48.72727272727275,2.0909090909090935,-0.18181818181817988,1.1818181818181819,-0.09090909090909127,1
768,2012,14,OAK,DEN,-13,-20.499999999999986,-5.416666666666629,-1.4166666666666785,0.5,-1.9999999999999998,33.833333333333314,44.916666666666686,-2.0833333333333215,2.083333333333334,0.7499999999999998,-0.33333333333333337,0
770,2012,14,CLE,KC,23,-50.916666666666686,32.25,-4.75,1.333333333333334,0.583333333333333,-13.666666666666686,32.166666666666686,-0.9166666666666643,0.0,-0.33333333333333304,2.3333333333333335,1
771,2012,14,PIT,SD,-10,7.166666666666686,12.833333333333371,-2.9166666666666785,2.916666666666668,0.1666666666666663,-1.8333333333333712,-73.91666666666666,-1.3333333333333215,1.833333333333334,-0.916666666666667,-0.75,0
776,2012,14,TB,PHI,-2,-17.49999999999997,15.25,-0.6666666666666572,-0.75,-0.08333333333333348,-36.08333333333333,76.33333333333331,2.5833333333333357,-1.0000000000000018,-1.5833333333333333,2.4166666666666665,0
777,2012,14,BUF,STL,-3,33.083333333333314,-14.0,-5.749999999999993,0.41666666666666785,-0.16666666666666696,26.24999999999997,1.6666666666666856,-1.5833333333333357,0.25,-0.9166666666666665,-0.33333333333333337,0
778,2012,14,CIN,DAL,-1,32.66666666666664,-54.916666666666686,2.5833333333333357,1.9999999999999982,1.0833333333333335,-4.666666666666686,-0.5833333333333712,-1.25,0.0833333333333357,-0.08333333333333304,0.8333333333333334,0
779,2012,14,SF,MIA,14,55.33333333333334,-9.25,1.6666666666666572,-0.08333333333333393,-0.16666666666666652,-6.666666666666686,-69.08333333333331,-0.9166666666666643,-0.5,0.75,1.25,1
780,2012,14,NYG,NO,25,22.41666666666663,-37.83333333333337,-7.0,-0.9166666666666661,0.5833333333333333,-31.75,-42.25000000000006,1.25,1.0000000000000018,-0.5833333333333333,1.3333333333333335,1
781,2012,14,SEA,ARI,58,59.58333333333334,-10.916666666666686,0.75,-0.8333333333333321,-0.25,-18.25000000000003,7.75,0.1666666666666572,1.166666666666666,-1.9999999999999998,-0.5833333333333334,1
783,2012,14,NE,HOU,28,-1.5833333333333144,38.416666666666686,-2.0,0.5833333333333321,-0.8333333333333335,12.916666666666629,45.833333333333314,-0.3333333333333357,-1.3333333333333321,0.33333333333333326,0.8333333333333333,1
785,2012,15,CHI,GB,-8,15.30769230769232,-47.307692307692264,-0.4615384615384599,-0.7692307692307692,-0.0769230769230771,-7.692307692307722,-30.30769230769232,-1.0769230769230802,0.46153846153846345,-0.30769230769230793,0.46153846153846156,0
786,2012,15,ATL,NYG,34,-29.46153846153848,32.69230769230762,2.384615384615394,-0.5384615384615383,-0.23076923076923084,3.6153846153846416,-17.923076923076934,1.6923076923077076,-1.3846153846153841,0.692307692307693,-0.7692307692307692,1
787,2012,15,NO,TB,41,-22.38461538461536,59.846153846153925,7.230769230769226,1.2307692307692326,-0.15384615384615397,73.30769230769234,-25.84615384615398,0.1538461538461675,0.0,0.3846153846153846,-1.2307692307692308,1
788,2012,15,STL,MIN,-14,-43.30769230769231,38.923076923076934,-0.3846153846153726,-1.153846153846156,0.6153846153846154,-6.307692307692321,-10.230769230769198,-1.4615384615384528,-1.3846153846153841,0.3076923076923075,0.3076923076923077,0
790,2012,15,MIA,JAC,21,23.6153846153846,3.076923076923208,-1.1538461538461462,-1.3846153846153868,1.6923076923076923,-42.99999999999996,2.1538461538461604,-1.6153846153846274,0.30769230769231193,-1.1538461538461537,-0.9230769230769231,1
792,2012,15,HOU,IND,12,32.38461538461537,-31.538461538461604,1.3846153846153726,0.4615384615384608,1.0,-28.6153846153846,-3.5384615384614904,-3.0,-0.6923076923076934,-1.153846153846154,2.3076923076923075,1
794,2012,15,SD,CAR,-24,-24.07692307692308,-9.538461538461462,4.692307692307686,-0.8461538461538449,-0.38461538461538436,-28.69230769230768,15.69230769230768,0.2307692307692264,-0.23076923076923173,0.4615384615384617,-0.15384615384615385,0
795,2012,15,BUF,SEA,-33,-10.769230769230745,11.769230769230717,-6.7692307692307665,0.30769230769231015,-0.07692307692307665,29.076923076923023,31.846153846153754,-1.46153846153846,-0.384615384615385,-0.1538461538461542,-1.0769230769230769,0
796,2012,15,DAL,PIT,3,-19.76923076923076,49.846153846153726,1.538461538461533,-2.692307692307696,0.3076923076923075,25.076923076923094,49.15384615384619,-0.7692307692307523,-1.6153846153846159,0.30769230769230793,0.23076923076923073,1
797,2012,15,OAK,KC,15,-68.38461538461542,91.30769230769224,-2.6923076923076863,0.3076923076923075,-0.5384615384615388,-0.1538461538461604,40.923076923076906,0.6153846153846274,1.5384615384615374,-0.3076923076923075,1.0769230769230769,1
798,2012,15,NE,SF,-7,-22.46153846153848,87.23076923076923,-3.7692307692307807,0.384615384615385,-0.384615384615385,10.153846153846146,91.46153846153842,1.2307692307692264,-0.23076923076922906,-1.307692307692308,1.3846153846153848,0
799,2012,15,TEN,NYJ,4,-13.923076923076962,39.46153846153848,3.0,-0.38461538461538236,0.38461538461538436,-9.384615384615415,54.30769230769229,-3.6153846153846203,1.461538461538459,-0.38461538461538436,-0.30769230769230765,1
800,2012,16,DET,ATL,-13,14.57142857142857,14.5,-3.5,2.0,0.0,-5.785714285714278,-11.428571428571445,-2.2142857142857153,1.1428571428571423,0.07142857142857095,-1.2857142857142858,0
801,2012,16,GB,TEN,48,-1.7142857142857224,21.928571428571445,-2.7857142857142847,0.928571428571427,0.5,-14.071428571428584,-14.071428571428555,3.5,0.35714285714285765,1.1428571428571423,0.7857142857142857,1
802,2012,16,CAR,OAK,11,31.714285714285708,-37.49999999999997,-3.5,-0.5,1.0,-4.428571428571431,-30.71428571428575,1.2142857142857153,-1.7857142857142847,0.5000000000000004,0.7857142857142857,1
803,2012,16,MIA,BUF,14,-28.785714285714292,3.642857142857167,6.0,0.6428571428571441,0.28571428571428603,-43.57142857142857,22.928571428571416,2.0,0.2142857142857153,0.14285714285714302,-0.1428571428571428,1
804,2012,16,PIT,CIN,-3,-22.857142857142847,20.5,-4.642857142857146,0.2142857142857153,-1.0714285714285712,-9.142857142857139,-38.0,3.142857142857139,1.3571428571428577,-0.5,-1.2142857142857142,0
805,2012,16,JAC,NE,-7,-53.499999999999986,-93.42857142857144,3.142857142857146,1.0,-0.9285714285714286,40.571428571428584,-24.928571428571445,1.4285714285714306,-0.14285714285714413,1.4285714285714293,-1.4285714285714286,0
806,2012,16,KC,IND,-7,32.428571428571445,-86.7142857142857,2.9285714285714235,0.0,-0.14285714285714257,12.142857142857139,-26.571428571428527,-3.9285714285714306,-1.5,-0.2142857142857144,-0.3571428571428572,0
807,2012,16,DAL,NO,-3,-19.64285714285714,-3.2857142857142776,-5.500000000000007,-1.6428571428571423,0.6428571428571426,-31.285714285714278,-62.07142857142861,-0.6428571428571388,-0.9285714285714288,0.5714285714285714,-0.7142857142857143,0
809,2012,16,TB,STL,-15,4.428571428571431,22.428571428571445,-2.357142857142854,0.14285714285714235,-0.9285714285714288,-32.57142857142857,91.5,-0.5714285714285694,-0.9285714285714288,-0.9999999999999998,0.7142857142857143,0
810,2012,16,BAL,NYG,19,-10.0,-15.0,2.9285714285714306,1.2142857142857135,0.0,8.0,-11.214285714285694,-0.5,0.21428571428571352,1.2857142857142856,-0.2142857142857143,1
811,2012,16,HOU,MIN,-17,-18.64285714285714,76.2142857142857,-0.3571428571428541,-1.2142857142857135,0.5714285714285712,-19.5,-12.571428571428555,-1.2857142857142847,0.0,-0.5714285714285714,1.2857142857142856,0
812,2012,16,DEN,CLE,22,12.714285714285722,55.42857142857147,1.7857142857142847,-1.2142857142857135,0.5,-29.64285714285714,-31.142857142857167,4.642857142857146,-0.14285714285714235,-0.35714285714285676,-0.5,1
814,2012,16,SEA,SF,29,-2.142857142857139,-9.928571428571416,-1.7142857142857224,-1.0,0.07142857142857206,15.142857142857139,-4.714285714285694,1.0,0.2142857142857153,-0.8571428571428577,0.1428571428571429,1
815,2012,16,NYJ,SD,-10,27.5,-34.214285714285694,-0.2142857142857153,1.0714285714285712,-0.07142857142857206,41.21428571428572,-50.0,-2.0,-0.5,-0.5714285714285716,-0.7142857142857143,0
818,2012,17,CIN,BAL,6,0.2666666666666657,-10.466666666666697,0.06666666666666998,-0.7333333333333325,0.7333333333333338,-26.0,-17.933333333333366,-4.0,-0.7999999999999998,0.6666666666666665,-0.4666666666666666,1
819,2012,17,PIT,CLE,14,0.20000000000001705,26.799999999999955,-0.3999999999999986,0.4666666666666668,-0.13333333333333286,-33.0,-68.06666666666666,2.799999999999997,1.1333333333333329,0.19999999999999973,-1.4,1
820,2012,17,IND,HOU,12,-27.933333333333337,24.26666666666671,-1.4666666666666757,0.13333333333333375,-0.9999999999999998,40.26666666666668,8.066666666666691,2.6000000000000014,0.3333333333333339,1.0666666666666664,-1.8666666666666665,1
822,2012,17,NYG,PHI,35,-6.666666666666686,2.5999999999999943,1.4666666666666615,0.20000000000000107,0.20000000000000018,7.133333333333326,41.06666666666666,5.5333333333333385,0.13333333333333286,-1.8666666666666667,2.4000000000000004,1
823,2012,17,WAS,DAL,10,84.93333333333332,-80.0,-2.066666666666663,1.2666666666666675,-0.3333333333333335,-19.333333333333314,47.400000000000006,2.2666666666666586,0.6000000000000014,-0.06666666666666643,1.5999999999999999,1
824,2012,17,DET,CHI,-2,-18.933333333333323,128.73333333333335,-3.0,1.7333333333333343,-0.6666666666666665,12.0,10.933333333333366,3.0,-0.5333333333333332,-1.1333333333333333,-1.866666666666667,0
